resource_type,owner,owner_type,source,from_concept_url,map_type,to_source_url,to_concept_code,to_concept_name,confidence
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-HIV-005/,SAME-AS,/orgs/CIEL/sources/CIEL/,159809,Atazanavir / ritonavir,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-HIV-006/,SAME-AS,/orgs/CIEL/sources/CIEL/,103166,Abacavir / lamivudine,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-HIV-007/,SAME-AS,/orgs/CIEL/sources/CIEL/,161364,Lamivudine / tenofovir disoproxil,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-HIV-008/,SAME-AS,/orgs/CIEL/sources/CIEL/,86663,Zidovudine,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-HIV-009/,SAME-AS,/orgs/CIEL/sources/CIEL/,1652,Lamivudine / nevirapine / zidovudine,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-HIV-010/,SAME-AS,/orgs/CIEL/sources/CIEL/,164505,Lamivudine / efavirenz / tenofovir,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-HIV-011/,SAME-AS,/orgs/CIEL/sources/CIEL/,630,Lamivudine / zidovudine,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-HIV-012/,SAME-AS,/orgs/CIEL/sources/CIEL/,794,Lopinavir / ritonavir,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-HIV-013/,SAME-AS,/orgs/CIEL/sources/CIEL/,162796,Darunavir / Ritonavir,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-HIV-014/,SAME-AS,/orgs/CIEL/sources/CIEL/,154378,Raltegravir,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-HIV-015/,SAME-AS,/orgs/CIEL/sources/CIEL/,75523,Efavirenz,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-HIV-016/,SAME-AS,/orgs/CIEL/sources/CIEL/,80586,Nevirapine,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-HIV-017/,SAME-AS,/orgs/CIEL/sources/CIEL/,159810,Etravirine,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-HIV-018/,SAME-AS,/orgs/CIEL/sources/CIEL/,70056,Abacavir,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-HIV-019/,SAME-AS,/orgs/CIEL/sources/CIEL/,105281,Sulfamethoxazole / trimethoprim,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-HIV-020/,SAME-AS,/orgs/CIEL/sources/CIEL/,512,Rash,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-HIV-021/,SAME-AS,/orgs/CIEL/sources/CIEL/,165271,Severe abdominal pain,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-HIV-022/,SAME-AS,/orgs/CIEL/sources/CIEL/,111721,Mouth ulceration,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-HIV-023/,SAME-AS,/orgs/CIEL/sources/CIEL/,856,HIV viral load,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-HIV-024/,SAME-AS,/orgs/CIEL/sources/CIEL/,5497,CD4 count,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-001/,SAME-AS,/orgs/CIEL/sources/CIEL/,164364,Serum creatinine (mg/dL),high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-003/,SAME-AS,/orgs/CIEL/sources/CIEL/,654,Serum glutamic-pyruvic transaminase,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-004/,SAME-AS,/orgs/CIEL/sources/CIEL/,653,Serum glutamic-oxaloacetic transaminase,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-005/,SAME-AS,/orgs/CIEL/sources/CIEL/,166040,Serum or plasma total cholesterol measurement (mg/dL),high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-006/,SAME-AS,/orgs/CIEL/sources/CIEL/,166046,High-density lipoprotein cholesterol measurement (mg/dL),high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-007/,SAME-AS,/orgs/CIEL/sources/CIEL/,166045,Serum or plasma low-density lipoprotein cholesterol measurement (mg/dL),high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-008/,SAME-AS,/orgs/CIEL/sources/CIEL/,166039,Serum or plasma triglyceride measurement (mg/dL),high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-009/,SAME-AS,/orgs/CIEL/sources/CIEL/,159644,Glycosylated hemoglobin A measurement,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-010/,SAME-AS,/orgs/CIEL/sources/CIEL/,1169,HIV infected,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-011/,SAME-AS,/orgs/CIEL/sources/CIEL/,119481,Diabetes mellitus,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-012/,SAME-AS,/orgs/CIEL/sources/CIEL/,145438,Chronic kidney disease,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-013/,SAME-AS,/orgs/CIEL/sources/CIEL/,117399,Hypertension,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-014/,SAME-AS,/orgs/CIEL/sources/CIEL/,1449,Gestational diabetes,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-015/,SAME-AS,/orgs/CIEL/sources/CIEL/,129251,Pre-eclampsia,high
