id,name,kinyarwanda,kirundi,somali,name_source,translation_id,eheza_field_path,source_module,elm_construct,datatype
EHEZA-0438,Medical History Physical Condition,,,,fallback,,MedicalHistoryPhysicalCondition,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0439,Uterine Myoma Current,Ikibyimba kikiri muri Nyababyeyi,,,translation,PhysicalConditionUterineMyomaCurrent,MedicalHistoryPhysicalCondition.PhysicalConditionUterineMyomaCurrent,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0440,Uterine Myoma Surgical Resection,Ikibyimna cyakuwe muri nyababyeyi ibazwe,,,translation,PhysicalConditionUterineMyomaSurgicalResection,MedicalHistoryPhysicalCondition.PhysicalConditionUterineMyomaSurgicalResection,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0441,Medical History Infectious Disease,,,,fallback,,MedicalHistoryInfectiousDisease,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0442,Medical History Mental Health Issue,,,,fallback,,MedicalHistoryMentalHealthIssue,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0443,General Depression, Indwara yo guhangayika muri rusange,,,translation,MentalHealthIssueGeneralDepression,MedicalHistoryMentalHealthIssue.MentalHealthIssueGeneralDepression,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0444,Perinatal Depression,Indwara yo guhangayika mu gihe atwite,,,translation,MentalHealthIssuePerinatalDepression,MedicalHistoryMentalHealthIssue.MentalHealthIssuePerinatalDepression,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0445,Schizophrenia,Ibisazi,,,translation,MentalHealthIssueSchizophrenia,MedicalHistoryMentalHealthIssue.MentalHealthIssueSchizophrenia,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0446,Trauma,Ihungabana,,,translation,MentalHealthIssueTrauma,MedicalHistoryMentalHealthIssue.MentalHealthIssueTrauma,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0447,Medical History,Amateka y'uburwayi busanzwe,Akahise ko m'ubuvuzi,Taariikhda Xanuunka,translation,MedicalHistory,MedicalHistory,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0448,Medical History Value,,,,fallback,,MedicalHistoryValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0449,Physical Conditions,,,,fallback,,MedicalHistoryValue.physicalConditions,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0450,Infectious Diseases,,,,fallback,,MedicalHistoryValue.infectiousDiseases,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0451,Mental Health Issues,,,,fallback,,MedicalHistoryValue.mentalHealthIssues,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0452,Preeclampsia In Family,,,,fallback,,MedicalHistoryValue.preeclampsiaInFamily,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0453,Occurs In Family Sign,,,,fallback,,OccursInFamilySign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0454,Don't know,Ntago bizwi,,,translation,NotKnownIfOccurs,OccursInFamilySign.NotKnownIfOccurs,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0455,Medication Sign,,,,fallback,,MedicationSign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0456,Iron And Folic Acid Supplement,,,,fallback,,MedicationSign.IronAndFolicAcidSupplement,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0457,Deworming Pill,,,,fallback,,MedicationSign.DewormingPill,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0458,Mebendazole,,,,translation,Mebendazole,MedicationSign.Mebendazole,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0459,Postpartum Folic Acid,,,,fallback,,MedicationSign.PostpartumFolicAcid,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0460,Postpartum Vitamin A,,,,fallback,,MedicationSign.PostpartumVitaminA,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0461,No Medication,,,,fallback,,MedicationSign.NoMedication,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0462,Medication Treatment Sign,,,,fallback,,MedicationTreatmentSign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0463,Medication Treatment Still Taking,,,,fallback,,MedicationTreatmentSign.MedicationTreatmentStillTaking,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0464,Medication Treatment Missed Doses,,,,fallback,,MedicationTreatmentSign.MedicationTreatmentMissedDoses,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0465,Medication Treatment Adverse Events,,,,fallback,,MedicationTreatmentSign.MedicationTreatmentAdverseEvents,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0466,Medication Treatment Adverse Events Hospitalization,,,,fallback,,MedicationTreatmentSign.MedicationTreatmentAdverseEventsHospitalization,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0467,No Medication Treatment,,,,fallback,,MedicationTreatmentSign.NoMedicationTreatment,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0468,HIV Treatment Sign,,,,fallback,,HIVTreatmentSign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0469,HIV Treatment Still Taking,,,,fallback,,HIVTreatmentSign.HIVTreatmentStillTaking,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0470,HIV Treatment Missed Doses,,,,fallback,,HIVTreatmentSign.HIVTreatmentMissedDoses,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0471,HIV Treatment Adverse Events,,,,fallback,,HIVTreatmentSign.HIVTreatmentAdverseEvents,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0472,HIV Treatment Adverse Events Hospitalization,,,,fallback,,HIVTreatmentSign.HIVTreatmentAdverseEventsHospitalization,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0473,HIV Treatment Medicine By PMTCT,,,,fallback,,HIVTreatmentSign.HIVTreatmentMedicineByPMTCT,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0474,Never seen at PMTCT,Ntiyigeze agera muri PMTCT,Nta na rimwe araboneka mu nyigisho za PTME,Marnaba Laguma arag PMTCT,translation,HIVTreatmentNoMedicineNotSeenAtPMTCT,HIVTreatmentSign.HIVTreatmentNoMedicineNotSeenAtPMTCT,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0475,Stock Out,Nta miti iri mu bubiko,Ibiri mu bubiko vyaheze,Keydka aan ku Jirin,translation,HIVTreatmentNoMedicineOutOfStock,HIVTreatmentSign.HIVTreatmentNoMedicineOutOfStock,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0476,No HIV Treatment,,,,fallback,,HIVTreatmentSign.NoHIVTreatment,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0477,Medication Value,,,,fallback,,MedicationValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0478,Hiv Treatment,,,,fallback,,MedicationValue.hivTreatment,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0479,Hypertension Treatment,,,,fallback,,MedicationValue.hypertensionTreatment,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0480,Malaria Treatment,,,,fallback,,MedicationValue.malariaTreatment,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0481,Anemia Treatment,,,,fallback,,MedicationValue.anemiaTreatment,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0482,Syphilis Treatment,,,,fallback,,MedicationValue.syphilisTreatment,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0483,Obstetrical Exam Value,,,,fallback,,ObstetricalExamValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0484,Fundal Palpable,,,,fallback,,ObstetricalExamValue.fundalPalpable,client/src/elm/Backend/Measurement/Model.elm,record_field,Boolean
EHEZA-0485,Fundal Height,,,,fallback,,ObstetricalExamValue.fundalHeight,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0486,Fetal Presentation,,,,fallback,,ObstetricalExamValue.fetalPresentation,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0487,Fetal Movement,,,,fallback,,ObstetricalExamValue.fetalMovement,client/src/elm/Backend/Measurement/Model.elm,record_field,Boolean
EHEZA-0488,Fetal Heart Rate,,,,fallback,,ObstetricalExamValue.fetalHeartRate,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-0489,C Section Scar,,,,fallback,,ObstetricalExamValue.cSectionScar,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0490,Obstetrical Exam,Ibipimo by'inda,Gupima ivyara,,translation,ObstetricalExam,ObstetricalExam,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0491,Transverse,Gitambitse (Umwana aritambitse),Umwana arakikamye,Banaanka usoo baxsan,translation,Transverse,FetalPresentation.Transverse,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0492,Breech,Abanje ikibuno(umwana yaje yicaye),Kibanza,,translation,FetalBreech,FetalPresentation.FetalBreech,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0493,Cephalic,Umwana abanje umutwe,Igihe umutwe n'izosi biri imbere,,translation,Cephalic,FetalPresentation.Cephalic,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0494,Twins,Impanga,Amahasa,Mataano,translation,Twins,FetalPresentation.Twins,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0495,Unclear / Imprecise,Ntibisobanutse / Ntibigaragara neza,,,translation,UnclearImprecise,FetalPresentation.UnclearImprecise,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0496,Unknown,,,,fallback,,FetalPresentation.Unknown,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0497,Vertical,Irahagaze,Irahagaze,,translation,Vertical,CSectionScar.Vertical,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0498,Horizontal,Iratambitse,Iraryamye,Jiif,translation,Horizontal,CSectionScar.Horizontal,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0499,Obstetric History Value,,,,fallback,,ObstetricHistoryValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0500,Currently Pregnant,,,,fallback,,ObstetricHistoryValue.currentlyPregnant,client/src/elm/Backend/Measurement/Model.elm,record_field,Boolean
EHEZA-0501,Term Pregnancy,,,,fallback,,ObstetricHistoryValue.termPregnancy,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-0502,Pre Term Pregnancy,,,,fallback,,ObstetricHistoryValue.preTermPregnancy,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-0503,Stillbirths At Term,,,,fallback,,ObstetricHistoryValue.stillbirthsAtTerm,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-0504,Stillbirths Pre Term,,,,fallback,,ObstetricHistoryValue.stillbirthsPreTerm,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-0505,Abortions,,,,fallback,,ObstetricHistoryValue.abortions,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-0506,Live Children,,,,fallback,,ObstetricHistoryValue.liveChildren,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-0507,Obstetric History,Amateka y'inda zibanza (ku nda yatwise),Akahise k'ivyara,Taariikhda Dhalmada,translation,ObstetricHistory,ObstetricHistory,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0508,Obstetric History Step2 Value,,,,fallback,,ObstetricHistoryStep2Value,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0509,C Sections,,,,fallback,,ObstetricHistoryStep2Value.cSections,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-0510,C Section Reason,,,,fallback,,ObstetricHistoryStep2Value.cSectionReason,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0511,Previous Delivery,,,,fallback,,ObstetricHistoryStep2Value.previousDelivery,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0512,Previous Delivery Period,,,,fallback,,ObstetricHistoryStep2Value.previousDeliveryPeriod,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0513,Reason for C-section,Impamvu yo kubagwa,Impamvu yo gukorwa,Sababta Qalliinka Dhalmada,translation,CSectionReason,CSectionReason,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0514,Emergency,Ibyihutirwa,Igihe co kwihuta,Deg-Deg,translation,Emergency,CSectionReason.Emergency,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0515,Failure to Progress,Ntibyiyongera,Kunanirwa gutera imbere,Fashil Hor u socod,translation,FailureToProgress,CSectionReason.FailureToProgress,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0516,Previous c-section,Kubagwa guheruka,Ugukorwa guheruka,Qalliin hore,translation,PreviousCSection,CSectionReason.PreviousCSection,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0517,Less than 18 month ago,Munsi y'amezi 18 ashize,Munsi y'amezi 18 aheze,,translation,LessThan18Month,PreviousDeliveryPeriod.LessThan18Month,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0518,More than 5 years ago,Hejuru y'imyaka itanu ishize,Imyaka irenga 5 iraheze,Shan sano ka hor,translation,MoreThan5Years,PreviousDeliveryPeriod.MoreThan5Years,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0519,More than 10 years ago,Hejuru y'imyaka icumi ishize,,,translation,MoreThan10Years,PreviousDeliveryPeriod.MoreThan10Years,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0520,Previous Delivery Sign,,,,fallback,,PreviousDeliverySign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0521,C Section In Previous Delivery,,,,fallback,,PreviousDeliverySign.CSectionInPreviousDelivery,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0522,No Previous Delivery Sign,,,,fallback,,PreviousDeliverySign.NoPreviousDeliverySign,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0523,Stillborn Previous Delivery,,,,fallback,,PreviousDeliverySign.StillbornPreviousDelivery,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0524,Baby Died On Day Of Birth Previous Delivery,,,,fallback,,PreviousDeliverySign.BabyDiedOnDayOfBirthPreviousDelivery,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0525,Partial Placenta Previous Delivery,,,,fallback,,PreviousDeliverySign.PartialPlacentaPreviousDelivery,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0526,Severe Hemorrhaging Previous Delivery,,,,fallback,,PreviousDeliverySign.SevereHemorrhagingPreviousDelivery,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0527,Experienced convulsions in previous delivery,Ubushize yaragagaye abyara,Yarumvise ibizunguzungu igihe aheruka kwibaruka,,translation,ConvulsionsPreviousDelivery,PreviousDeliverySign.ConvulsionsPreviousDelivery,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0528,Experienced convulsions and resulted in becoming unconscious after delivery,Ubushize yaragagaye bimuviramo kutumva akimara kubyara,Umurwayi/umuvyeyi yagize ibizunguzungu hama haziramwo uguta ubwenge mu gihe yarahejeje kuvyara,,translation,ConvulsionsAndUnconsciousPreviousDelivery,PreviousDeliverySign.ConvulsionsAndUnconsciousPreviousDelivery,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0529,Obstetric History Sign,,,,fallback,,ObstetricHistorySign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0530,Successive Abortions,,,,fallback,,ObstetricHistorySign.SuccessiveAbortions,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0531,Successive Premature Deliveries,,,,fallback,,ObstetricHistorySign.SuccessivePrematureDeliveries,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0532,Preeclampsia Previous Pregnancy,,,,fallback,,ObstetricHistorySign.PreeclampsiaPreviousPregnancy,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0533,Gestational Diabetes Previous Pregnancy,,,,fallback,,ObstetricHistorySign.GestationalDiabetesPreviousPregnancy,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0534,Incomplete Cervix Previous Pregnancy,,,,fallback,,ObstetricHistorySign.IncompleteCervixPreviousPregnancy,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0535,Rh Negative,,,,fallback,,ObstetricHistorySign.RhNegative,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0536,No Obstetric History Sign,,,,fallback,,ObstetricHistorySign.NoObstetricHistorySign,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0537,Obstetric History Step2 Sign,,,,fallback,,ObstetricHistoryStep2Sign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0538,Preeclampsia,Umuvuduko w'amaraso uza uje k'umugore twite (Preclampsia),Ivuduga ry'amaraso igihe c'imbanyi,Dhiig karka Uurka,translation,ObstetricHistoryPreeclampsiaPreviousPregnancy,ObstetricHistoryStep2Sign.ObstetricHistoryPreeclampsiaPreviousPregnancy,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0539,Gestational Diabetes,Diyabete iterwa no gutwita,,,translation,ObstetricHistoryGestationalDiabetesPreviousPregnancy,ObstetricHistoryStep2Sign.ObstetricHistoryGestationalDiabetesPreviousPregnancy,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0540,Incompetent cervix,Inkondo y’umura idashobora gufunga neza,,,translation,ObstetricHistoryIncompleteCervixPreviousPregnancy,ObstetricHistoryStep2Sign.ObstetricHistoryIncompleteCervixPreviousPregnancy,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0541,Newborn death within 24 hours after delivery,Urupfu rw’uruhinja mu masaha 24 nyuma yo kuvuka,,,translation,ObstetricHistoryBabyDiedOnDayOfBirthPreviousDelivery,ObstetricHistoryStep2Sign.ObstetricHistoryBabyDiedOnDayOfBirthPreviousDelivery,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0542,Placenta Previa,Ingobyi iri hasi ku nkondo y'umura,Igitereko cugaye isohokera,Ibida Qalloocatay,translation,ObstetricHistoryPartialPlacentaPreviousDelivery,ObstetricHistoryStep2Sign.ObstetricHistoryPartialPlacentaPreviousDelivery,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0543,Placenta Abruption,Komoka kw’ingobyi y’umwana,,,translation,ObstetricHistoryPlacentaAbruptionPreviousDelivery,ObstetricHistoryStep2Sign.ObstetricHistoryPlacentaAbruptionPreviousDelivery,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0544,Severe Hemorrhaging (>500 ml),Kuva cyane (>500 ml),,Dhiigbax aad u Daran (>500 ml),translation,ObstetricHistorySevereHemorrhagingPreviousDelivery,ObstetricHistoryStep2Sign.ObstetricHistorySevereHemorrhagingPreviousDelivery,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0545,Seizures (Convulsions),Kugagara,,,translation,ObstetricHistoryConvulsionsPreviousDelivery,ObstetricHistoryStep2Sign.ObstetricHistoryConvulsionsPreviousDelivery,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0546,Seizures (Convulsions) with loss of consciousness,Kugagara birimo no gutakaza ubwenge,,,translation,ObstetricHistoryConvulsionsAndUnconsciousPreviousDelivery,ObstetricHistoryStep2Sign.ObstetricHistoryConvulsionsAndUnconsciousPreviousDelivery,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0547,Small for gestational age,Umwana ni muto ugereranyije n'amezi y'inda,,,translation,ObstetricHistorySmallForGestationalAgePreviousDelivery,ObstetricHistoryStep2Sign.ObstetricHistorySmallForGestationalAgePreviousDelivery,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0548,Intra-uterine death,Umwana yaphiriye mu nda,,,translation,ObstetricHistoryIntraUterineDeathPreviousDelivery,ObstetricHistoryStep2Sign.ObstetricHistoryIntraUterineDeathPreviousDelivery,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0549,Obstetric History Step2,,,,fallback,,ObstetricHistoryStep2,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0550,Prenatal Family Planning,,,,fallback,,PrenatalFamilyPlanning,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0551,Prenatal Nutrition Value,,,,fallback,,PrenatalNutritionValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0552,Prenatal Nutrition,,,,fallback,,PrenatalNutrition,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0553,Malaria Prevention,,,,fallback,,MalariaPrevention,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0554,Malaria Prevention Value,,,,fallback,,MalariaPreventionValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0555,Resources,,,,fallback,,MalariaPreventionValue.resources,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0556,Phase Recorded,,,,fallback,,MalariaPreventionValue.phaseRecorded,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0557,Malaria Prevention Sign,,,,fallback,,MalariaPreventionSign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0558,Mosquito Net,,,,fallback,,MalariaPreventionSign.MosquitoNet,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0559,No Malaria Prevention Signs,,,,fallback,,MalariaPreventionSign.NoMalariaPreventionSigns,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0560,Phase Initial,,,,fallback,,PhaseRecorded.PhaseInitial,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0561,Phase Recurrent,,,,fallback,,PhaseRecorded.PhaseRecurrent,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0562,Social History Sign,,,,fallback,,SocialHistorySign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0563,Partner Hiv Counseling,,,,fallback,,SocialHistorySign.PartnerHivCounseling,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0564,No Social History Sign,,,,fallback,,SocialHistorySign.NoSocialHistorySign,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0565,Social History Value,,,,fallback,,SocialHistoryValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0566,Social History,,,,fallback,,SocialHistory,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0567,Vitals Value,,,,fallback,,VitalsValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0568,Sys,,,,fallback,,VitalsValue.sys,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-0569,Dia,,,,fallback,,VitalsValue.dia,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-0570,Heart Rate,,,,fallback,,VitalsValue.heartRate,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-0571,Respiratory Rate,,,,fallback,,VitalsValue.respiratoryRate,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-0572,Body Temperature,,,,fallback,,VitalsValue.bodyTemperature,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-0573,Sys Repeated,,,,fallback,,VitalsValue.sysRepeated,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-0574,Dia Repeated,,,,fallback,,VitalsValue.diaRepeated,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-0575,Vitals,Ibimenyetso by'ubuzima,Ivyangombwa,Cabirada Muhiimka ah,translation,Vitals,Vitals,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0576,Birth Plan Value,,,,fallback,,BirthPlanValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0577,Birth Plan,Gutegura gahunda yo kubyara,Umupango wo kuvyara,,translation,BirthPlan,BirthPlan,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0578,Birth Plan Sign,,,,fallback,,BirthPlanSign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0579,Insurance,,,,fallback,,BirthPlanSign.Insurance,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0580,Bought Clothes,,,,fallback,,BirthPlanSign.BoughtClothes,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0581,Caregiver Accompany,,,,fallback,,BirthPlanSign.CaregiverAccompany,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0582,Saved Money,,,,fallback,,BirthPlanSign.SavedMoney,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0583,Transportation,,,,fallback,,BirthPlanSign.Transportation,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0584,No Birth Plan,,,,fallback,,BirthPlanSign.NoBirthPlan,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0585,Pregnancy Test,,,,fallback,,PregnancyTest,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0586,Pregnancy Test Result,,,,fallback,,PregnancyTestResult,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0587,Positive,Aratwite,Afise imbanyi,Togan,translation,PregnancyTestPositive,PregnancyTestResult.PregnancyTestPositive,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0588,Negative,Ntago nda afite,Ntago afise imbanyi,Taban,translation,PregnancyTestNegative,PregnancyTestResult.PregnancyTestNegative,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0589,Indeterminate,Ntibisobanutse,Ntibizwi neza,Aan horay laga ogaan karin,translation,PregnancyTestIndeterminate,PregnancyTestResult.PregnancyTestIndeterminate,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0590,Unable to conduct test,Ikizamini nticyakozwe,Ntibishoboka gukora igipimo,Ma sameyn karo baaritaan,translation,PregnancyTestUnableToConduct,PregnancyTestResult.PregnancyTestUnableToConduct,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0591,Prenatal Health Education,,,,fallback,,PrenatalHealthEducation,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
