77,Amajyaruguru,Gakenke,Muhondo,Gasiza,Gahabwa,7090
78,Amajyaruguru,Gakenke,Muhondo,Gasiza,Gahinga,7090
79,Amajyaruguru,Gakenke,Muhondo,Gasiza,Gahondo,7090
80,Amajyaruguru,Gakenke,Muhondo,Gasiza,Gasiza,7090
81,Amajyaruguru,Gakenke,Muhondo,Gasiza,Kabeza,7090
82,Amajyaruguru,Gakenke,Muhondo,Gihinga,Base,7090
83,Amajyaruguru,Gakenke,Muhondo,Gihinga,Gihinga,7090
84,Amajyaruguru,Gakenke,Muhondo,Gihinga,Karehe,7090
85,Amajyaruguru,Gakenke,Muhondo,Gihinga,Samuduha,7090
86,Amajyaruguru,Gakenke,Muhondo,Gihinga,Taba,7090
87,Amajyaruguru,Gakenke,Muhondo,Huro,Cura,7090
88,Amajyaruguru,Gakenke,Muhondo,Huro,Gitwa,7090
89,Amajyaruguru,Gakenke,Muhondo,Huro,Huro,7090
90,Amajyaruguru,Gakenke,Muhondo,Huro,Kabuga,7090
91,Amajyaruguru,Gakenke,Muhondo,Huro,Rubona,7090
92,Amajyaruguru,Gakenke,Muhondo,Musagara,Akara,7090
93,Amajyaruguru,Gakenke,Muhondo,Musagara,Cyenda,7090
94,Amajyaruguru,Gakenke,Muhondo,Musagara,Giteme,7090
95,Amajyaruguru,Gakenke,Muhondo,Musagara,Karobagire,7090
96,Amajyaruguru,Gakenke,Muhondo,Musenyi,Buhinya,7090
97,Amajyaruguru,Gakenke,Muhondo,Musenyi,Gakuyu,7090
98,Amajyaruguru,Gakenke,Muhondo,Musenyi,Kigali,7090
99,Amajyaruguru,Gakenke,Muhondo,Musenyi,Musenyi,7090
100,Amajyaruguru,Gakenke,Muhondo,Ruganda,Gisozi,7090
101,Amajyaruguru,Gakenke,Muhondo,Ruganda,Kinyonzo,7090
102,Amajyaruguru,Gakenke,Muhondo,Ruganda,Mubuga,7090
103,Amajyaruguru,Gakenke,Muhondo,Ruganda,Ranzi,7090
104,Amajyaruguru,Gakenke,Muhondo,Ruganda,Ruganda,7090
105,Amajyaruguru,Gakenke,Muhondo,Rwinkuba,Cyimbogo,7090
106,Amajyaruguru,Gakenke,Muhondo,Rwinkuba,Kanyana,7090
107,Amajyaruguru,Gakenke,Muhondo,Rwinkuba,Ruhorobero,7090
108,Amajyaruguru,Gakenke,Muyongwe,Gisiza,Gitanda,7096
109,Amajyaruguru,Gakenke,Muyongwe,Gisiza,Kabingo,7096
110,Amajyaruguru,Gakenke,Muyongwe,Gisiza,Kiyebe,7096
111,Amajyaruguru,Gakenke,Muyongwe,Gisiza,Muramba,7096
112,Amajyaruguru,Gakenke,Muyongwe,Gisiza,Ruhoko,7096
113,Amajyaruguru,Gakenke,Muyongwe,Gisiza,Sanzare,7096
114,Amajyaruguru,Gakenke,Muyongwe,Karyango,Gikombe,7096
115,Amajyaruguru,Gakenke,Muyongwe,Karyango,Kibingo,7096
116,Amajyaruguru,Gakenke,Muyongwe,Karyango,Mahaha,7096
117,Amajyaruguru,Gakenke,Muyongwe,Karyango,Mugera,7096
118,Amajyaruguru,Gakenke,Muyongwe,Nganzo,Muhororo,7096
119,Amajyaruguru,Gakenke,Muyongwe,Nganzo,Nganzo,7096
120,Amajyaruguru,Gakenke,Muyongwe,Nganzo,Ngoma,7096
121,Amajyaruguru,Gakenke,Muyongwe,Nganzo,Nyarubuye,7096
122,Amajyaruguru,Gakenke,Muyongwe,Nganzo,Vugangoma,7096
123,Amajyaruguru,Gakenke,Muyongwe,Va,Bukwera,7092
